index,tweet,label
3741,"enggak, suka oleng sana sini tetep aja balik lagi ke mas ganteng peletnya kuat banget",Love
3508,"pertama kali aku tau exo tuh, aku suka banget liat suho 2013 gaada jamet2 sama sekali emang lain ya orang kaya",Love
2719,aamiin allahumma aamiin semangat pagi,Joy
4521,"karunia pekerjaan. siapa pun anda yang saat ini bekerja di perusahaan, instansi swasta maupun pemerintahan, baik sebagai karyawan biasa atau atasan, jika ingin pekerjaan anda membawa berkah, buku ini bisa menjadi wawasan mencerahkan bagaimana bekerja yang membahagiakan!",Neutral
5150,bila menyampah / jealous tapi tak benci camni lah,Neutral
6445,sedih ajh,Sad
6452,sebagai tim bubur dgn topping kacang kedele yg banyak saya kecewa dgn pendapat anda,Sad
556,"sudah makan belum bang, janganlah marah atau sedih karena kalah..",Anger
4795,aneh bat sodara wa. klo orang kena covid kan biasanya emang d-dimmer nya ga normal aka terjadi pengentalan darah. eh malah gw disalahin karena pola hidup nya ga bener makanya darahnya kentel,Neutral
2469,"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan sebb",Joy
3738,"suka, banget. apalagi pas naik motor sendiri udah kaya me time",Love
4286,so biasa battery 20% memang kena charge dah. kalau tak turun tu sepantas kilat. hairan pulak aku. tapi kalau time battery 100% nak turun 90% tu lambat pulak ye,Neutral
5830,gk tau mau sedih apa seneng,Neutral
5289,"kaget doang, heran doang, ngemeng doang..",Neutral
1716,karna takut tenggelam dlm lautan luka dlm,Fear
2604,"nelayan sejahtera, rakyat bahagia..semangaatt gus ketum",Joy
5841,hari ini bahagia atau kecewa?,Neutral
1704,saya yang ngejalanin mah biasa aja.. cuma kadang kasihan keluarga aja takut mereka malu.,Fear
2139,"semoga bisa tercapai ya kak, semangat untuk temennya!",Joy
3239,alhamdulillah dapat kabar baik untuk hari ini happy banget semoga cepat sembuh total baby mochi,Joy
2383,"kabar gembira untuk kita semua, kulit manggis kini ada ekstraknya, mastin hadir dan rawat tubuh kita jadikan hari ini hari mastin, tampil bersinar membuatku bahagia badan sehat rahasia mastin herbal, rahasia alam dari indonesia penuh pesona pesona mastin.. mastiinn good~~",Joy
4311,"kamu tidak bisa memaksakan sesuatu yang bukan untuk mu. ikuti saja alurnya, berusaha lah jadi yang terbaik versi kamu, dan selebihnya pasrahkan pada-nya.",Neutral
1285,"alhamdulillah aku di jauhkan dari cowok itu, tapi rasa takut dan traumanya masih membekas sampai sekarang sulit di hilangkan.. ketambahan lagi, dulu waktu kelas 3, temen cowok2 pada suka kan gangguin cewek2, nah si cowok2 itu pada megang dada si cewek kalo nggagguin.",Fear
6030,"(untuk minato) "" jangan terlihat begitu sedih minato. aku bahagia. kebahagiaan itu karena kau mencintaiku """,Neutral
6322,non fan tapi ikutan sedih baca sudat denise,Sad
3930,heyy dolie kamu suka kembang kan? nih ak kasih kamu kembang spesial bonus dapet ayang gratisnya,Love
5354,"udh di anggep anak y mana ada takutnya dia, selain itu dia emg percaya sama hal begitu",Neutral
1591,"bismillah deh, gue masih takut soalnya kalo main warna pastel",Fear
6268,sampe pagi ini masih nempel suara denise cover day6 ini di kepala..antara masih msih kagum dan sedih karna dia salah satu orng yg bikin ku tertarik ke kpop karna headvoice dan range vocal dia bagus bgt:'(,Sad
2162,"hiih km harus ikhlas, semangat berproses semuanya",Joy
2396,"woo, semangat jalani harii!! hv a sweet saturday",Joy
317,enuf la buat drama acah masalah sosial masyarakat ni. most of the story lebih pda tnjuk negative yg 'lekat' kat kepala je.. acah je pdhal nak rating = masalah sosial increase.. and then nama melayu. tukar la nama lain. bodoh pny director,Anger
6350,anjirr nangis beneran lihatnya perpisahan tu napa selalu bikin sedih si :'),Sad
3111,cinta tak suka berlama-lama dalam kesedihan. just move on! -,Joy
5233,fomo adalah singkatan dari fear of missing out yang berkaitan dengan sebuah perasaan yang takut tertinggal atau ketinggalan karena tidak mengikuti sebuah aktivitas atau tren tertentu.,Neutral
5656,"ok dah tu, sorg marah ss akhirnya jd org kuat ss, sorg marah dsai at the end mntk kerusi..tu la cinta itu buta, mula2 gaduh, lps tu suka..",Neutral
6870,masa pagi dah nangis. benci bgt sma hati ku ini lemah,Sad
4036,"crush gw jgn malu"" buat ngechat gw dah ;3 love u",Love
795,"mls bgt, msh pagi ud ad aja yg bkin gondok hadehh emosi",Anger
3020,semangat bar2 tanpa takut limit,Joy
1711,agak ngeri ya,Fear
3387,"hahaha nahh kan si jean tuh aslinya suka sama nana, yaudah deh gatau lagi mau raka atau jean cuma nana yg bisa menentukan dia sayang ny sma siapa",Love
36,"satu kata jangan mengundi , sebab semua bodoh",Anger
4549,: kurasa kita akan sering bertemu secara langsung~~? : tunggu saja : aku sudah menonton video sorotannya : tunggu sampai jam 5 sore : ini adalah harinya : ini hari jumat dengan 2 konten sekaligus!,Neutral
913,gak beli motor gak beli rumah kalau cash resikonya ya dibuat ribet salesnya kaya gak senang ngehe,Anger
5295,kalo mereka main bareng lagi gue ga kaget sihh,Neutral
3972,"aaa manis banget narasinyaa , suka suka aplgi sambil dengerin give me your forever",Love
4133,"yaahh dinikmati saja kalo kaya gituu, selagi masih ada orangnya disayang sayang aja",Neutral
974,"tapi kami suka kpop itu tulus kak. gak ngerasa juga dimanfaatin. karya mereka juga bagus kok. menurut kakak, karya mereka ga bermanfaat? mau aku kasih liat penghargaan2 yg mereka trima? julid amat sih. gitu banget bencinya sampai dibentur2in ama even motogp. aneh.",Anger
983,"dihh ga sopan bgt, ini kurir kurir anteraja sama jnt pada ga bener apa gimana sih, suka banget bobo paket orang buat hal yg ga berguna gitu",Anger
5783,"set komemoratif ulangtahun jubli emas mrsm ke-50 bakal dilancarkan 14 februari ini edisi terhad & eksklusif kehebatan tidak dilahirkan, ianya dicipta kehidupan, suka duka, pengalaman dan cinta pertama bermula di mrsm abadikan kenangan anda pada ulangtahun ke 50 mrsm.",Neutral
1418,asik ..permainan emosi dimulai ..yg bermain dan terlibat ngeri-ngeri sedap..siap2 nyiapin pukulan tangkisan..indikasi sih positif 100% melawan hukum cuma upaya mencari keringanan aja ..tamatlah sudah karier2 yg didapat dgn cara gag berkah..,Fear
1560,"hahaha.. emang lagi ngeri sih, tapi dulu pas curug hejo sepi. sekarang ngeri di cuaca sih, masih sering hujan.",Fear
4135,"hari sabtu emng biasa libur, emng ada apa?",Neutral
6291,"semuanya sih, termasuk denise juga sedih juga harus ninggalin kakak-kakaknya",Sad
4265,akwjajshwhw gw baru mo bilang emak eren doang normal.......... eh baru inget beliau ada di perut istri pertama,Neutral
1355,"kiri, kalo kanan soalnya banyak bergerak takut kepentok",Fear
6623,aku gak bisa makan apa² nder sedih,Sad
6709,sedih bgt.,Sad
987,ya terus kenapa? ga suka? iri? dengki? ribet banget yak ada orang asing bikin konten karena lagi pramusim di indo terus dikomenin nyari engagement? terus harus ngapain? ga posting kegiatan pramusim mereka? manusia ribet anjir.,Anger
2682,"pagi neng, semangat sekolahnya",Joy
5047,"hanya orang bodoh yang mati demi cinta, aku akan bertahan hidup untuk cinta. - ryo saeba",Neutral
1640,aw malu,Fear
1290,kaget liat reply.. fans sultan smua keknya,Fear
3681,iganteng banget ya pacar kamu. tapi percuma kalo matanya masih suka ngeliatin masa lalu,Love
1380,takut ga ada yg mau pembesan ama gue maybe,Fear
1933,ga enak banget tinggal di tempat orang,Fear
4675,"semuanya udah diatur kan pasti, tinggal nunggu kabar baiknya",Neutral
5957,i'm back setelah sekian lama sunyi je acc aku kan,Neutral
3160,kabar baik di pagi hari cepet pulih jiminie,Joy
2030,"ff, ya? hmm, romance, sih. soalnya itu genre paling aman. sebenarnya in general sukanya family tragedy, tapi kalau lagi butuh dua itu, aku larinya ke film; jarang lari ke ff because i tend to expect dan takut kecewa”nanti jadi gak comfortable lagi.",Fear
892,"busyet bujubuneng.., elu baru kaget sekarang, selama ini ke mane aje tong!? ngapain aje elu pade..?!",Anger
4876,ketauan deh biasa searching di search barnya,Neutral
4069,"ketika kamu sedih, kamu boleh tutup matamu, ketika kamu tidur juga kamu boleh tutup matamu, tapi jangan tutup hatimu untukku eakkk",Love
4255,oh tentu saja,Neutral
2,dah lah emosi mulu liat emyu,Anger
2109,"have a nice day, semangat buat hari ini",Joy
849,"aku butuh kepastian, bukan harapan palsu!",Anger
2737,"selamat pagi mas,salam sehat penuh semangat dan selamat berakhir pekan",Joy
2466,"alhamdulilah aa, jimin udah sembuh. berarti gue juga harus semangat dong biar bisa sembuh",Joy
1914,"tapi keinget pas lsp ngejurnal manual sampe arus kas gue lancar, komputer juga lancar, eh giliran ujian teori gue zonk bgt tiba2 kek orng bego wkwkw",Fear
1596,"iya, takut ke",Fear
1913,dia mau marah pun lucu banget tapi jika masuk teel orang lain aq maloe,Fear
5139,"salah satu manfaat revenge kill them with kindessâ adalah gaperlu musuhan, ga perlu cape marah marah, ada saatnya mereka see your worth and come to you.",Neutral
6662,sumpah sedih banget denise,Sad
2736,"nape nk dengar cakap org? commitment you diorang settle kan ke? i tanye je. kalau nk puas hati manusia mmg tak you, sbb manusia sifat dia tak pernah puas.",Joy
726,ho'oh kalo aku malah makin jengkel,Anger
53,"saya bisa masak, saya ini sudah ada bekal untuk main benda tajam dan minyak panas, jadi tolong hargai saya dan jangan bikin saya marah",Anger
1796,malu japp sshh berapa haribulan tu btw,Fear
3845,"elu itu care sm org yg lu sayang, baik itu temen atau pacar. orangnya gasuka yg ribet ribet, tipe org yg soft. kalo dulu gua ngambek atau marah lu malah yg minta maaf duluan wkwk. saran gua kalo elu yg baca ini suka sm confess duluan deh-",Love
2553,"seringan apapun masalah, karena malas ia terasa berat.seberat apapun masalah, karna semangat ia bisa diselesaikan & menjadi ringan.pagi =)",Joy
2800,"jangan hiasi wajah dengan sedihmu, karena kamu tak pernah tahu seseorang bahagia hanya melihat senyummu.",Joy
936,"yang ngehoax itu kalian dan media kok nyalahin ridwan kamil lawak banget, yang jadi permasalahan itu patung garuda yang 2t bukan keseluruhan istana negara baca baca makanya biar ga kemakan hoax terus sama aja kaya kaum sebelah kalian suka hoax, idiot amat jadi manusia",Anger
5839,gua tadi ngebatin.. kok stasiun sepi banget.. trus baru inget hari ini hari sabtu dan orang2x kebanyakan ga kerja,Neutral
824,"jijik. kamu menjadi pembohong untuk menutupi fakta bahwa kamu ini, selain baperan, juga bodoh. ini adalah perbuatan paling menjijikkan yang dapat dilakukan manusia. ngaku panteis, bohong. ngaku ngikuti astronomi bohong. pembohong huek. ngaku anak ugm/ui?",Anger
4321,"pengen nyari trophy tapi males battle ? bot kami menyediakan fitur auto search th diluar, th snipping , yang dengan mudah bisa memenangkan banyak trophy dengan pasukan sedikit. minat? cek bio pesan sekarang",Neutral
3401,bucin banget. serius. lucu kalo liat/dengar mereka suka sama orang tuh.,Love
1389,sbenarnya panik juga sih,Fear
3564,grey sama what am i suka banget,Love
884,"yg bawah raja palsu, bikin eksmosi",Anger
4867,"mohon izin memastikan kembali, kurikulum yang diisi hanya sampai semester 5 saja kan min?",Neutral
1868,anjerr ngeri boss,Fear
5181,"cara terbaik untuk membalas dendam terhadap orang yang menghina anda, adalah menjadi lebih berhasil daripadanya.",Neutral
10,ya allah mau marah tpi gimana ya,Anger
3415,"hablom, suka banget sama seragamnya",Love
5421,paling enak tuh berkreasi di kostan emang,Neutral
1463,takut bila dah start beli ni kang semua fav chara la nak beli,Fear
806,aduh benci ah last2 minit xnak hantar.,Anger
5774,"sksksk bener banget, pas ngajar gua cuman cengo aja ngeliatin, nanya ke temen ni orang ngomong apa. mana pelajaran ipa..tapi kalo di fb suka comment2an bahkan chattingan sama mr.nyaa",Neutral
5566,"jaga kesehatan mental anda dengan lima tips sederhana inimental yang sehat, tidaklah melulu harus bahagia atau tak memiliki beban sama sekali. meskipun kita memiliki beban yang cenderung berat, akan",Neutral
4068,"happy birthday taehyuni, terima kasih karena udah jdi kesayangan moa moa bkl terus dukung tahyuni dan akan terus berada disamping taehyunie saat sedih dan bahagia sehat terus dan bahagia selalu, jangan lupa istirahat dan makan yang banyak we love you",Love
2108,"semangat jalani hidup dengan bahagia yang seperlunya, bersedih dengan seperlunya, dan bersyukur sebanyak-banyaknya",Joy
5976,"kalau gak punya siapa2 sih bodoamat ya, adanya tl sepi sih join agency wkwk",Neutral
7018,"pernah suka, pernah sayang, tapi gak jadian. ;/3 :')",Sad
2234,cie libur semesternya udah habis ya? semangat wkwk,Joy
963,emang gublug sih org2 yg suka banget masang lampu2 led begini dibelakang mobil. dia ga tau apa bs bahayain mobil belakang nya kalo malam apalg di tol. biasa bawa angkot kali ?,Anger
4494,dia biasanya pergi olahraga sendirian,Neutral
2632,semangat pemulihanya sayankk,Joy
704,bersin dikit gw parno pengen swab astaga benci bgt omicron bikin idup ga tenang,Anger
431,jgn percaya org yg berpihak pd rezim bong.. cerdas dikit ga usah banyak2.. kebanyakan ttp aja tolol..,Anger
4388,"penghargaan ini adalah untuk gubernur sebelumnya, anies hanya terima saja, colek pdip",Neutral
145,makanya pada ngaji yg bener biar gak bego..,Anger
2033,"inget guys teras cihampelas bandung tempat relokasi penjual sepanjang jalan cihampelas aja ga efektif. mungkin beberapa bulan pertama bakal banyak pengunjung tapi setelah ketemu banyak minusnya bakal sepi dan kumuh, jadi agak jijik gitu",Fear
5942,jangan sedih 43 206 via,Neutral
1165,takut ya.,Fear
3500,"eh ini lucu banget, jarang bgt gue suka tiktokers cowo tapi dia lucu, mana kacamataan, rambutnyaa suka banget. kek lucuu",Love
2050,"kalau yg cuma kembang tahu doang, aku belum pernah coba tapi pasti enak.,duh lupa namanya",Joy
3760,aku suka banget kalo kamu foto pake kamera t______t mau nangis ily banget,Love
2624,"yeahh, aku akan semangat",Joy
4484,"serah anda mo gmn, saya cuma pengen kehidupan normal",Neutral
4435,kabar baik,Neutral
5640,yahh anjir ada tu 1 lagi yg gw suka banget tp lupa judulnya. apa ya,Neutral
5485,"bener wkwk, jual beli itu suka suka whales, dikira whales satu doang ada banyak, dan grupnya juga pisah pisah, mau jual beli juga suka suka dia, malah kalau dia jual ga bilang, tiba2 sorr aja, bilangnya cuman pas serok, patokan paling enak ya tradfi sama makro ekonomi",Neutral
4361,"anak penguasa .. yachh siapa berani ngelawan ?? kpk saja melempem . polri dan kejaksaan , bisa2 dicopot klau ngurusi 2 org ini .",Neutral
2424,"best class ever pokoknya. susah, senang, sedih, semua nyatu sampe kangen berat pengen nangis.",Joy
1262,"takut banget dimana mana iklan cincin lamaran, cetak undangan, wo lewat mulu.",Fear
1771,ngeri bgt ini org sebelah gue..,Fear
3511,suka banget di sini,Love
271,karena saya egois dan bego,Anger
4792,"sakit tenggorokan, bersin2, mual sampe muntah, badan kek gaenak tapi ga demam. pas iseng baca gejala omicron langsung ovt. doain aku sehat2 yaa, semoga ini cuma masuk angin sama radang biasa sedih rasanya kena penyakit ini",Neutral
7048,"kadang cewek suka masang topeng sok tegar, sok fine, sok ""its gonna be okay"" padahal hatinya lagi nyesek banget. :')",Sad
244,"bodoh banget dah checkout maybelline lupa pilih hadiah,",Anger
6979,"ge mriyang tapi kudu tetep kerja demi bisa bahagia dapat duit, miris sedih",Sad
4572,"oh, jangan. kantor polisi punya banyak orang yang asing akan wajahnya. hubungi orang dalam saja.",Neutral
2032,takut kecewa sama ekspektasi,Fear
6522,hidup gue sepi amat ye.,Sad
5595,"bagiku,juara itu posisi dimna ada rasa puas yg mndtngkan kebahagiaan untk aku,mkhlk sekitar,tentu juga tuhan.smpai2 tuhan&makhluk bahagia akan lahirnya aku cnth kecil semut yg bahagia krn aku mmbrinya sbutir gula h",Neutral
813,dah la paksa paksa pastu nak marah,Anger
3810,"tapi jujur suasana tempat makannya ky rm sunda modelan ampera dan kawan2nya. trus aku makan beres dluan, aku bilang aku mau keluar dulu. eeeh ternyata si harry ngikutin wkwkkwkwkk trus aneh banget dia bilang dia suka sama aku wkwkjwjwjjw",Love
7024,"dulu suka banget bahkan aku sering diem di rumahnya krn ngerasa adem aja gitu, bisa diajak cerita juga, ngerti sm keadaanku, tp skrg udah gada sedih bgt :( gada temen cerita lagi :(",Sad
5749,"abis liat cinta laura diwawancarai, selama beliau ngomong saya ngangguk-ngangguk aja soalnya merasa relate. cuman motivasinya aja yang kalah gede saya suka males hh ""saya merasa kebahagiaan saya datang bukan karena saya sendiri, tapi ketika saya membantu atau memberi dampak",Neutral
1804,kaget kirain bakal zonk ehh ayang pulang,Fear
6712,sedih betul jadi penyokong manu pagi ni,Sad
4346,ya allah beri kabar baik untukku hr ni,Neutral
2461,"halo semuanya, semoga kalian tetep bahagia dan juga tetap semangat nge-ba nya yah-!",Joy
545,mba kuntil bikin emosi,Anger
3241,kabar bahagia terus dari kemarin. mudah-mudahan bisa sehat terus semuaa,Joy
738,mending lo baca dm gue biar gue pagi2 tidak emosi,Anger
310,"opini lo yg nomor 3 bodoh, zaman nabi poligami itu untuk ngebebasin wanita dari budak dsb, kalau kata"" lo disini lo cuma mau cari enak di elu aja sumpah gedeg bgt gua manusia modelan gini",Anger
